id;Piece ID;image_url;xml_url;lyrics_xml;lyrics_length;lyrics-gpt-4o-2024-05-1_try_1;lyrics-cogvlm_try_1;lyrics-cpm_v2_5_llama3_try_1;;
264;C40-096_097;https://musicatradicional.eu/sites/default/files/images/concurso_c40/c40_0179.jpg;https://musicatradicional.eu/system/files/musicxml/concurso_c40/c40-097.xml;Mon pare carbó va fer fins a l'hora qu_es morí. Carboner me va fer_a mi quan ell era carboner.;103.0;"""Mon pare carbó fa fer
fins a l'hora que es morí.
Carboner me va fer a mi
quan ell era carboner.

Jo duc es carbó a Ciutat
i er valor el passeitg.
De tant de trui i estebeig
estiv prontë marejat.

No més de despatxar
de tant que escapen va entorn
per anar-men ben dejorm
a dins el meu auzinar.

Allá es cor no está estret
perque és ampla sa garriga;
cap trava del mon me lliga
ni me tenca cap paret"".";"text
    Mon pare carbo fa fer
    fins a l'horra que es morf.
    Carboner me va fer a mi
    quan ell era carboner.
    Jo duc es carbo a Ciutat
    i er valor el passeig.
    De tant de trui i estebig
    estiv ""pront"" maretjat.
    No més de despatxar
    de tant que escap en va
    per anar-men ben de jorn
    a dins el meu azucar.
    Allà es cor no està estret
    perquè es ampla sa gariga;
    cap trava del mon me lliga
    ni me tanca cap paret.
    ";;;
265;C40-098;https://musicatradicional.eu/sites/default/files/images/concurso_c40/c40_0180.jpg;https://musicatradicional.eu/system/files/musicxml/concurso_c40/c40-098.xml;Sa tonada de's munyir, de's munyir, se fa dins una_escudella, una_Escudella, una ma_a cada mamella, ala xota vine_aci, vine_aci.;148.0;"""Sa tonada des munyir
se fa dins una escudella.
una mà acada mamella
Ala xota avina aci!!""";"text
    Sa tonada des munyir
    sa fa dins una escudella.
    una ma acada mella
    Ala xota avina aci!
    ";;;
266;C40-099;https://musicatradicional.eu/sites/default/files/images/concurso_c40/c40_0181_0.jpg;https://musicatradicional.eu/system/files/musicxml/concurso_c40/c40-099.xml;Des bons tonadors del mon som jo i la gent no ho sap no més m'embarassa es cap, perquè ses banyes hi son, son, son.;122.0;"Des bons tona dors del mon soumjo la ge notos

sapun  mes si umble va ses cap yur que ses

be nyes hi son so u son

""Des bons tona dors del mon
som jo; i la gent no hosap
no mès m'embaressa es cap,
perque ses bonyes hi són.""";" 
     ""Des bons tonadors del mon
     son jo; i la gent no ho Sap
     no mes m'embarrassa es cap,
     perque ses banyes hi són"".
     ";;;
267;C40-100;https://musicatradicional.eu/sites/default/files/images/concurso_c40/c40_0182.jpg;https://musicatradicional.eu/system/files/musicxml/concurso_c40/c40-100.xml;Ay, ay, ay, ay, no sabia que cosa:era dur llenya a_un forn de calç, ay, ay, ay, ay.;87.0;"ny ny ny
wo se lia que cosa ere ve
no pu den fer cap punt fals
dur llenya a un forn de cals,
por envant ni per en rera
ny ny ay ny ay ny ay";"
    Ay ay ay
    Ay ay ay
    No sabia quecosa era
    Dur llenya a un form de cals;
    No poden fer cap punt fals
    Ni per envant ni per enrrera
    ";;;
270;C58-003;https://musicatradicional.eu/sites/default/files/images/concurso_c58/c58_0009.jpg;https://musicatradicional.eu/system/files/musicxml/concurso_c58/003.xml;Los caños eran de plata los cantaros de cristal y_el rodillo que llevaba de seda muy bien bordá. La mi morena con gran salero iba por agua al caño nuevo.;173.0;"los caños eran de plata  
los cántaros de cristal  
y el rodillo que llevaba  
de seda-multién bordá la  
mi morena con gragea  
lero iba por agua al cerón ne vo....";"text
    Los canarios e ran de la ta las cantaron de cuy tal y el roble que le va ba de seda-malbien borda la mi more na con grange.
    Lero i ha para que carone vo...
    ";"* * # J# O
por agu al conone vo.... Feliciana Cordano14ang,nacidabenFamaecasteranas-Qulila-FelicianaCordanado1Agn.naciaenRamacastarasQulaFelicianaCorodnaldo141ng naciadcn Fmacastrancs Quila RamancastrcrgasQuils-Ramakcastcrnas.Quiia.Felikian Corodonao140 ng </doc>";;
271;C63-01 (p.145);https://musicatradicional.eu/sites/default/files/images/concurso_c63/c63_0143.jpg;https://musicatradicional.eu/system/files/musicxml/concurso_c63/la_sardana_de_ripoll.xml;La sardana de Ripoll mata la pussa, mata la pussa, la sardana de Ripoll mata la pussa_i deixa_el poll.;115.0;No hay letras debajo de las notas musicales en la imagen proporcionada.;"43 Cancons
     d'infant amb tonada";;;
272;C63-08 (p.151);https://musicatradicional.eu/sites/default/files/images/concurso_c63/c63_0151.jpg;https://musicatradicional.eu/system/files/musicxml/concurso_c63/quan_la_mare_de_lamor_venia.xml;"Quan la mare de l'amor venia, jo'm revenia, jo'n feia_aixís, jo'n feia_aixàs; tots són gent de la trampolina, la trina, trina, la trina trò, el barret d'aquest senyô, que_arepassa pel cantó, tan petit i tan bufó. Tira buixó, tira buixó.";266.0;"L'usona la mare de l'amor venia, jo'm re-venia, jo'm de-ixa-xis, jo'm feia ai-xsists; són gent de la trampo-li-na, la trine, trine, la trina trio, el ba-rret d'a-qust se-njo, qu'a-re pa-sse pel can-to, tan petit i tan bni-xo, tira bni-xo tir ra bni-xo.
";"
    Souau la mare de l'amor uenir,
    jo'n reu-ni-a, jo'n reu-ni-a.
    així, jo'n feia aixis, tots son gent de la trampolina, la trine, bura, la
    trinatric, el barret d'alguer que paissa pel cant.
    tan petiti tan bu-fó. Birau-hui-o ti-ra-hui-zó.
    Toques de notes. E la con una sardana, però però
    completes de donar-se les mans, cada una se les posa
    a la cintura, fent con una arpa amb cada braç.
    Estant atraudes i en aquesta pèrse, son cantants.
    Al dir-se en feia aixis, fan intinàció a l'esquerra
    i jo en feia aixis, inclinació a la dreta, i alechore aga
    fent-se de les mans es fa la sardana deprest
    i cantant. Tots son gent de la trampolina, etc.
    El l'essar a la paraula de tan bu-fó, es para, deuanta
    te aman de les mans, que es pocs obres, pero estirant
    tan con se pot el dit indret de tots d'altres. El dir el primer ""Estalbrició"", i asseguda amb les dos mans cap a
    la querna, i al repeteix la paraula, cap a la dreta.
    ";"Soyau l'aire d'amor vemi
64. B. D A F E G C N 1.. 
Emano lamare dam-or-veni-a jom re-re-nia a jon fe-lai.
N.D.N.A...A.P.M.F.LL Xis jo fena ai-xats tots son gent da trampl-o-time latrine time trime ta...
DANANA ANNA DANADA NA DA P.E.TT LAMARIA TRIO TRO EL BAINEI DE QUITO RE PASSE PEEL CAN TO-
VETTE VENITE PETIT TAM BU FO Sirel risio ti ra bu-ma-so,
Foc noyies Es fa com un asardana per comples donares les mans coda una le los posa en el centura fernt con umaansa ambt cada brar Estant aturas des es agresiva por cantart Al dir lo jeu fen ais axis fun inicinat al equerra ""Joen Feja axias"" inclincina iela detes alehones ant-se-de mes ane sara dampersit it caniant: Bot's sont gen te lampoliness etc AL eiser o paraulas tan fryfo >> para decint ser aman let mars ques poren closes pip extarn tans come pot ed dit imlexd totes dingues All dire primer nutralico SS assembleyla amt lets dos man cap La esterna lapalapamanta ap-la drita:";;
273;C63-16 (p.157);https://musicatradicional.eu/sites/default/files/images/concurso_c63/c63_0157.jpg;https://musicatradicional.eu/system/files/musicxml/concurso_c63/plou_i_fa_sol.xml;"Plou i fa sol, les bruixes se pentinen; plou i fa sol, les bruixes porten dol.";75.0;"Plou i fa sol
les bruixes se pentinen;
plou i fa sol
les bruixes porten dol.
Quan plovisqueja i surt un raig de sol,
com passa tan sovint a la primavera,... la mainada la canta.

la lluna mirant la lluna canten aquesta altre.
La lluna, la pruna, vestida de dol; el
pare la crida la mare la vol.

Mijgo, mijgo
Mij-go, mij-go, mij-go cal-ces de pa-per,
to-tes les més ma-ques són al meu ca-ver.";" 
     Plou i fa sol les brunes se pen ti-nen; plou i fa sol les brunes puten dol.
     Aquesta plau sefa i sent un raig de sol, com passo tan sorrint a la primavera, la maria de la canta.
     La lliu ma, la pun ma, vesti da de dol; el pare la ci do la ma re la vol.
     Myigo, myigo
     myi-go, myi-go, myi-go calces de pa-per,
     to-tes les mes ma-ques son al men ca-ner.
    ";;;
274;C63-17 (p.157);https://musicatradicional.eu/sites/default/files/images/concurso_c63/c63_0157_0.jpg;https://musicatradicional.eu/system/files/musicxml/concurso_c63/la_lluna_la_pruna.xml;La lluna, la pruna, vestida de dol: el pare la crida la mare la vol.;83.0;"Plou i fa sol les bruixes se pentinen; plou i fa
sol les bruixes porten dol.
Sunan pliniquesique i surt un raig de sol,
com passa tan sovint a la primavera, la maina
da la canta.
Veande; mirant la lluna canten aquesta altre
la lluna, la prim, vestida de dol: el
pare la crida la mare la vol.

***

Mij go-mij go mij go cal ces de pa per,
to tes les mès ma ques sön al meu ca ver.";" 
     Plou i fa sol
     Plou i fa sol les brukes se pen ti-nen; plou i fa sol les brukes puten dol.
     La llu ma, la pu ma, vesti da de dol; el pare la ci da la ma re la vol.
     Myigo, myigo
     Myigo, myigo cal ces de pa - per,
     To-tes les mes ma ques son al men ca - nner.
     ";;;
275;C63-20 (p.159);https://musicatradicional.eu/sites/default/files/images/concurso_c63/c63_0159.jpg;https://musicatradicional.eu/system/files/musicxml/concurso_c63/quinze_son_quinze.xml;Quinze son quinze, quinze, quinze, quinze, quinze són quinze, quinze, quinze són.;74.0;"Quinze són quinze, quinze, quinze, quinze, quinze, quinze, són quinze, quinze, quinze són.

Marieta, Marieta, ensé-nom el camí del cel, què't do-na-ré pa i mel.";"text
    Ma-ni-ta, ma-ni-ta, en el cielo del cielo,
    que't do-me re-pai-mel.
    ";;;
276;C63-21 (p.159);https://musicatradicional.eu/sites/default/files/images/concurso_c63/c63_0159_0.jpg;https://musicatradicional.eu/system/files/musicxml/concurso_c63/marieta.xml;Marieta, marieta, ensènyam el camí del cel, que't donaré pa_i mel.;90.0;"Quinze son quinze, quinze, quinze, quinze, quinze, son quinze,
quinze, quinze, son quinze.

Marieta, marieta, ensé-nya’m el camí del cel, que’t do-na-ré pai mel.";"text
    quinze son quinze, quinze, quinze quinze, quinze son quinze.
    ";;;
277;C63-22 (p.160);https://musicatradicional.eu/sites/default/files/images/concurso_c63/c63_0160.jpg;https://musicatradicional.eu/system/files/musicxml/concurso_c63/quan_el_pare_no_te_pa.xml;Quan el pare no té pa, la canalla, la canalla, quan el pare no té pa, la canalla fa ballar.;100.0;"Juan el pare no té pa la canalla, la canalla,
quan el pare no té pa la canalla fa ballar.

Juan el pare no té vi la canalla, la canalla,
quan el pare no té vi la canalla fa dormir.

Pastorets d’on venís de la muntanya, de la muntanaya,
pastorets d’on venis de la muntanya de veure el temps.

Ai quin temps que fa,
plou i neva, plou i neva,
ai quin temps que fa,
plou i neva i nevarà.

Adolat fogons
tot el dia, tot el dia,
Adolat fogons
tot el dia pels recons.

Si fogons no hi ha,
escalfets, escalfets,
si fogons no hi ha,
escalfets adolat.";"text
        Quan el pare no te pa
        la canalla, la canalla,
        quan el pare no te vi
        la canalla fa dormir.
    ";;;
278;C63-24 (p.161);https://musicatradicional.eu/sites/default/files/images/concurso_c63/c63_0161_0.jpg;https://musicatradicional.eu/system/files/musicxml/concurso_c63/dalt_del_cotxe_nhi_ha_una_nina.xml;Dalt del cotxe n'hi_ha_una nina que'n repica_els cascabells, trenta, quaranta, l'atmetlla_amarganta, pinyol madû, veste'n tu. Si tu no t'en vas, nyero, nyero, nyero, si tu no te'n vas, nyero, nyero_hauràs.;229.0;"Salt del cotxe n'hi ha una nina que n'és pi cati.
Ca­sca­bell vibrants, quarante , l'atmetllana mon gan ta, pi nyol ma dà , ves t'entin.
Si tu no t'en vas nyero, nyero nyero, si tu no t'en vas nyero, nyero, hauràs. 
és una fórmula eliminatòria.

Pèl, pèl, pu-ja , pèl, pèl baixa, pèl pèl pu-ja, pèl pèl bai­xa";" 
     balta del cotxe 'thi ha ma na preme pi caels cas ca lels
     ten ta, qua ran ta, l'at met la a mon ga ta, pi myol ma.
     die, mes ten tu. Li tu no t'en vas, myero, myero si
     li no t'en vas myero, mye ro, hau ro.
     Es una formula eliminatoria.
    ";;;
279;C63-25 (p.161);https://musicatradicional.eu/sites/default/files/images/concurso_c63/c63_0161_1.jpg;https://musicatradicional.eu/system/files/musicxml/concurso_c63/pel_pel_puja.xml;Pèl, pèl, puja, pèl, pèl, baixa, pèl, pèl, puja, pèl, pèl, baixa.;69.0;"Ball del cotxe n’hi ha una nina que n’era pintadeta
cabells ben torta, guaranta’l atmett la mon ganita
pi, nyol madiá, ves-tentri.
Si tu no te’n vas, nyero, nyero nyero, si tu no te’n vas nyero, nyero, nyero, havirás
es una fórmula eliminatoria

Pit, pil, puja
Pit, pil, puja, pit, pil baixa
Pit, pil, puja, pit, pil baixa";"text
    Balte del cotxe-n'tu ha ma na preme pi caels cas ca lels
    ten ta, qua ran ta, l'at met lla ma mon ga ta, pi myel ma
    die, nes te ntu. Li tu no t'en nas myero, myero myero si
    tu no t'en nas myero, mye ro, hau ris.
    Is una formula eliminatoria.
    ";;;
280;C63-26 (p.162);https://musicatradicional.eu/sites/default/files/images/concurso_c63/c63_0162.jpg;https://musicatradicional.eu/system/files/musicxml/concurso_c63/peret_don_vens.xml;Peret, d'on vens? Peret, del camp.;36.0;"Re-ret, d'on vens. Re-ret del camp
ret que portis
   si blanc
   tastem-lo
   no, no
   tornem-li
   que es bo.

Pel dijous llarder botifarra, botifarra, pel dijous llarder botifarra menjaré.";" 
     Pel di-ous lla-der ho-ti fa-na, ho-ti fa-na, pel di-ous lla-der ho-ti fa-na ma-ja re.
    ";"
moderat
Final

Re- net, don vens. Pe-net del camp Peret que portes In blane tastem - lo no,no tornern-hi ques esbo.

A dious gras Airos Rel di-jous-lar der bo ti-fa-ra, ho fi-rna,pel dis jouls lar-dor bot fa-men ja-re.
";;
281;C63-30 (p.165);https://musicatradicional.eu/sites/default/files/images/concurso_c63/c63_0165.jpg;https://musicatradicional.eu/system/files/musicxml/concurso_c63/cargol_cargol_treu_banya.xml;"Cargol, cargol, treu banya; el teu pare_és a Cerdanya, la teva mare_és pel camí, que s'acaba de morir.";114.0;"Caragol, caragol, treu la nya;
el teu pare 's a Cer-
da-nya, la teva mare 's pel ca-mi que s'a
ca-ba de mo-rir.";"text
     Can-gol, car-gol, tru la mya; el teu pareix a cr
     Da mya, la tera mare's pel ca mi que s'a
     ca la de mo mir.
    ";"
Alto entretiennent mainada petita.
Tenint un canto per ta closa van constant,
alter vegades posen uns cargol a terra i tots
agats al voltant suan cantat mirin si tu les banyes es una dins desca aguella estela qui fa el car gol gran camina. 
";;
282;C63-31 (p.166);https://musicatradicional.eu/sites/default/files/images/concurso_c63/c63_0166.jpg;https://musicatradicional.eu/system/files/musicxml/concurso_c63/sant_joan_de_les_canadelles.xml;"Tres ponts se n'han trencat de la prim, prim, banderola; tres ponts se n'han trencat del ball del vidriol.";113.0;"Tres ponts se n’han tren-cat de la prim, prim, ban-de-ro-la; tres ponts se n’han tren-cat del ball del vi-dri-ol.";"text
    Saut Joan de les Canadelles
    Pen lo adobar,
    de la prim, prim hamblerola,
    Pen lo adobar,
    del ball del vidriol.
    No teu diners, de la prim, prim hamblerola,
    No teu diners, del ball del vidriol.
    Jo de noves.
    Despies del diable i nentres van passant els pots.
    Canten dalt conjo.
    Linan toles tan passat es donem empenta fesmes
    amb les altres tot dient una quanta regates:
    ""Quite got, quite got,"" acabant-se el joc.
    Enot en aquest joc com en l'antena, si han
    dit que passaven el port de noms tengen o
    alguen fort, al passar, l'estimen; pero si han
    dit desescabuts o altre cueva, allavors les donen
    que fan el port, sense decidir se arrecar de les
    mans, donen un cop a cada noia que passa.
    ";"A. D.
Bres points s'avançant tien cat d ela prim,
prim ban-de-...
A.D.A.V.I.Z.U.T
no; les ports sen han then cast el ball des vi - dri-o-l.

Ken los adobar 
de loa prima hamolerola feu Los odaubar det bali del vidriol no n tenim diners da le prom primeranderia non temin omines dal hall dem vidirol Joe do neies es una variant Bespels dil dialeg i menter van passants et pors canten data como Zinan tos has pasat est donem empenla less ambles altes tot diuent un quantas regades: ""quita got quite get acaabaut-se e l joc Bont en aguest joe conm an L anterior si hau dit qui parusariel port de notte Temor O again font at passer I estimens per jo Han did els escarbots 0 altre cusa allavors Les dos Que fan pont sens diser-sr aman der les mans doneun cop cada moja peassa:";;
283;C63-33 (p.168);https://musicatradicional.eu/sites/default/files/images/concurso_c63/c63_0169.jpg;https://musicatradicional.eu/system/files/musicxml/concurso_c63/arri_arri_borriquet.xml;Arri, arri, borriquet, anirem a Sant Benet, comprarem un formaget per dinâ, per sopâ, per beguda no n'hi ha.;103.0;"Serra llaire, so fe les faire, per a guanyar algún diner xavie, xa-rac, xavie xa-rac.
";" 
     Le ma fi-lloa-re, so-fa les fai-re, pe a gua
     mya al-gin di-mer xaric, sa rac, xaric sa rac.
     ";"Se-ra bi-llai-ne
     A..A.. F... E.... D.
  *4 P N B I L R S 
   a b c d e f g h i j k l m n o p q r s t u v w x y z #1

      al-gim di ner carria sa-rac scarvia so rac.

       amr una camma dammunt de latthe es pren laciricula les manetes lent La temi drete damp unt del peue que te ane faire sent for anommut arall es canla ta congo.";;
